category_id,category_name,intent_id,question,answer
19,Confirmation and Yes/No Validation,C19_Q1,Am I right?,"Based on the information provided, that understanding is correct."
19,Confirmation and Yes/No Validation,C19_Q1,Is this correct?,"Based on the information provided, that understanding is correct."
19,Confirmation and Yes/No Validation,C19_Q1,Can you confirm this?,"Based on the information provided, that understanding is correct."
19,Confirmation and Yes/No Validation,C19_Q1,Did I understand correctly?,"Based on the information provided, that understanding is correct."
19,Confirmation and Yes/No Validation,C19_Q1,Is that right?,"Based on the information provided, that understanding is correct."
19,Confirmation and Yes/No Validation,C19_Q2,Are you sure?,"Yes, the information shared is consistent with general academic guidelines."
19,Confirmation and Yes/No Validation,C19_Q2,Are you confident about this?,"Yes, the information shared is consistent with general academic guidelines."
19,Confirmation and Yes/No Validation,C19_Q2,Is this accurate?,"Yes, the information shared is consistent with general academic guidelines."
19,Confirmation and Yes/No Validation,C19_Q2,Can I trust this information?,"Yes, the information shared is consistent with general academic guidelines."
19,Confirmation and Yes/No Validation,C19_Q2,Is this reliable?,"Yes, the information shared is consistent with general academic guidelines."
19,Confirmation and Yes/No Validation,C19_Q2,Are you certain?,"Yes, the information shared is consistent with general academic guidelines."
19,Confirmation and Yes/No Validation,C19_Q2,Is this correct information?,"Yes, the information shared is consistent with general academic guidelines."
20,Handling Stress or Anxiety Queries,C20_Q1,I am worried about my academics,"It is normal to feel concerned. Focusing on planning, understanding requirements, and seeking guidance can help manage academic challenges."
20,Handling Stress or Anxiety Queries,C20_Q1,I am stressed about studies,"It is normal to feel concerned. Focusing on planning, understanding requirements, and seeking guidance can help manage academic challenges."
20,Handling Stress or Anxiety Queries,C20_Q1,I am anxious about academics,"It is normal to feel concerned. Focusing on planning, understanding requirements, and seeking guidance can help manage academic challenges."
20,Handling Stress or Anxiety Queries,C20_Q1,My academics worry me,"It is normal to feel concerned. Focusing on planning, understanding requirements, and seeking guidance can help manage academic challenges."
20,Handling Stress or Anxiety Queries,C20_Q1,I feel overwhelmed with studies,"It is normal to feel concerned. Focusing on planning, understanding requirements, and seeking guidance can help manage academic challenges."
20,Handling Stress or Anxiety Queries,C20_Q1,I am under academic pressure,"It is normal to feel concerned. Focusing on planning, understanding requirements, and seeking guidance can help manage academic challenges."
